GAME_ID,GAME_DATE,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,LATE_GAME,THREE_POINT_SHOT
22400552,1970-01-01 00:00:00.020250113,4,3,49,2,22,3,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,0,0,0
22400552,1970-01-01 00:00:00.020250113,4,2,35,2,10,24,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,1,0
22400570,1970-01-01 00:00:00.020250115,1,9,0,3,28,24,Restricted Area,Layup Shot,2PT Field Goal,1,1,0,0
22400570,1970-01-01 00:00:00.020250115,1,1,2,29,-169,246,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400570,1970-01-01 00:00:00.020250115,2,11,49,6,-8,61,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400570,1970-01-01 00:00:00.020250115,2,9,22,12,59,113,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400570,1970-01-01 00:00:00.020250115,2,3,42,26,-189,187,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400570,1970-01-01 00:00:00.020250115,2,2,39,4,-22,44,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400570,1970-01-01 00:00:00.020250115,3,7,22,25,-224,116,Above the Break 3,Running Jump Shot,3PT Field Goal,1,1,0,1
22400570,1970-01-01 00:00:00.020250115,3,6,40,24,231,70,Right Corner 3,Jump Shot,3PT Field Goal,1,1,0,1
22400570,1970-01-01 00:00:00.020250115,3,0,28,19,-8,192,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400570,1970-01-01 00:00:00.020250115,4,10,8,5,-33,46,In The Paint (Non-RA),Running Alley Oop Dunk Shot,2PT Field Goal,1,1,0,0
22400570,1970-01-01 00:00:00.020250115,4,9,35,23,-230,21,Left Corner 3,Jump Shot,3PT Field Goal,1,0,0,1
22400570,1970-01-01 00:00:00.020250115,4,3,25,27,89,260,Above the Break 3,Jump Shot,3PT Field Goal,1,1,1,1
22400570,1970-01-01 00:00:00.020250115,4,2,49,15,-81,134,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,1,1,0
22400570,1970-01-01 00:00:00.020250115,4,2,22,14,-104,106,Mid-Range,Driving Floating Bank Jump Shot,2PT Field Goal,1,0,1,0
22400570,1970-01-01 00:00:00.020250115,4,1,52,18,-181,52,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,1,1,0
22400585,1970-01-01 00:00:00.020250117,1,7,20,13,109,77,Mid-Range,Driving Floating Jump Shot,2PT Field Goal,1,0,0,0
22400585,1970-01-01 00:00:00.020250117,1,7,1,1,-13,14,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,1,1,33,26,-96,243,Above the Break 3,Step Back Jump shot,3PT Field Goal,1,1,0,1
22400585,1970-01-01 00:00:00.020250117,1,0,2,25,72,242,Above the Break 3,Step Back Jump shot,3PT Field Goal,1,1,0,1
22400585,1970-01-01 00:00:00.020250117,2,9,31,1,6,19,Restricted Area,Running Reverse Layup Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,2,8,58,2,16,19,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,2,1,17,18,107,151,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400585,1970-01-01 00:00:00.020250117,3,8,43,4,-18,44,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400585,1970-01-01 00:00:00.020250117,3,8,25,27,-176,207,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400585,1970-01-01 00:00:00.020250117,3,7,56,4,-11,41,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,3,7,9,11,118,17,Mid-Range,Jump Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,3,0,47,3,-11,31,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,3,0,0,57,-26,577,Backcourt,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400585,1970-01-01 00:00:00.020250117,4,11,44,11,17,109,In The Paint (Non-RA),Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400585,1970-01-01 00:00:00.020250117,4,9,33,27,-86,256,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400585,1970-01-01 00:00:00.020250117,4,6,47,28,-37,278,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400585,1970-01-01 00:00:00.020250117,4,2,32,2,11,25,Restricted Area,Running Alley Oop Dunk Shot,2PT Field Goal,1,1,1,0
22400596,1970-01-01 00:00:00.020250119,1,8,51,23,205,124,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400596,1970-01-01 00:00:00.020250119,1,8,22,25,53,247,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,1,0,1
22400596,1970-01-01 00:00:00.020250119,1,7,39,27,159,222,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,0,0,1
22400596,1970-01-01 00:00:00.020250119,1,6,30,26,-108,242,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400596,1970-01-01 00:00:00.020250119,1,6,9,1,10,0,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,1,1,50,26,-132,227,Above the Break 3,Running Jump Shot,3PT Field Goal,1,0,0,1
22400596,1970-01-01 00:00:00.020250119,2,8,43,0,-2,3,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,3,8,18,13,-23,136,In The Paint (Non-RA),Jump Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,3,7,45,3,12,33,Restricted Area,Cutting Layup Shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,3,7,34,3,20,25,Restricted Area,Running Dunk Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,3,1,54,13,21,136,In The Paint (Non-RA),Driving Floating Jump Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,3,0,3,6,-54,42,In The Paint (Non-RA),Driving Floating Bank Jump Shot,2PT Field Goal,1,1,0,0
22400596,1970-01-01 00:00:00.020250119,4,11,37,9,-24,88,In The Paint (Non-RA),Pullup Jump shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,10,38,4,32,24,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,9,14,3,1,34,Restricted Area,Driving Layup Shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,9,10,1,-4,16,Restricted Area,Putback Layup Shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,9,9,1,15,-4,Restricted Area,Tip Layup Shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,8,58,14,77,117,In The Paint (Non-RA),Pullup Jump shot,2PT Field Goal,1,0,0,0
22400596,1970-01-01 00:00:00.020250119,4,5,53,26,-199,169,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400596,1970-01-01 00:00:00.020250119,4,3,2,12,-16,125,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,1,0
22400610,1970-01-01 00:00:00.020250121,1,7,41,3,-26,19,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,1,5,49,24,-140,199,Above the Break 3,Running Jump Shot,3PT Field Goal,1,0,0,1
22400610,1970-01-01 00:00:00.020250121,1,5,41,27,-109,255,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400610,1970-01-01 00:00:00.020250121,1,1,16,5,-34,47,In The Paint (Non-RA),Turnaround Bank shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,2,11,30,26,222,142,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400610,1970-01-01 00:00:00.020250121,2,8,2,6,44,43,In The Paint (Non-RA),Cutting Layup Shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,2,6,31,0,-2,1,Restricted Area,Alley Oop Dunk Shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,2,6,5,1,9,14,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,2,2,2,26,-121,236,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400610,1970-01-01 00:00:00.020250121,2,0,38,4,27,38,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400610,1970-01-01 00:00:00.020250121,3,10,31,27,-103,257,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400610,1970-01-01 00:00:00.020250121,3,7,2,2,13,17,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400610,1970-01-01 00:00:00.020250121,3,2,1,27,-9,274,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400610,1970-01-01 00:00:00.020250121,4,10,30,11,-12,117,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400610,1970-01-01 00:00:00.020250121,4,7,48,14,-135,46,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400610,1970-01-01 00:00:00.020250121,4,5,24,4,21,41,In The Paint (Non-RA),Running Alley Oop Layup Shot,2PT Field Goal,1,0,0,0
22400610,1970-01-01 00:00:00.020250121,4,4,30,4,42,22,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400610,1970-01-01 00:00:00.020250121,4,3,33,6,-60,33,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,1,10,48,6,38,49,In The Paint (Non-RA),Turnaround Jump Shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,1,10,46,4,22,35,In The Paint (Non-RA),Putback Layup Shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,1,10,42,1,4,15,Restricted Area,Putback Layup Shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,1,7,26,20,200,1,Mid-Range,Jump Shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,1,2,14,1,9,6,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,1,1,40,6,-61,-17,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,1,1,16,20,-129,159,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,1,0,8,1,15,4,Restricted Area,Driving Dunk Shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,2,10,45,15,148,35,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,2,7,53,16,-32,162,Mid-Range,Step Back Jump shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,2,7,24,2,16,16,Restricted Area,Cutting Dunk Shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,2,0,9,20,-13,208,Mid-Range,Step Back Jump shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,3,11,21,5,9,50,In The Paint (Non-RA),Turnaround Hook Shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,3,7,31,27,-113,256,Above the Break 3,Running Jump Shot,3PT Field Goal,1,0,0,1
22400629,1970-01-01 00:00:00.020250123,3,1,3,26,-75,253,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400629,1970-01-01 00:00:00.020250123,4,11,0,18,-41,178,Mid-Range,Jump Shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,4,9,57,18,-4,180,Mid-Range,Pullup Jump shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,4,9,36,19,61,190,Mid-Range,Running Pull-Up Jump Shot,2PT Field Goal,1,0,0,0
22400629,1970-01-01 00:00:00.020250123,4,8,21,5,-35,46,In The Paint (Non-RA),Turnaround Bank shot,2PT Field Goal,1,1,0,0
22400629,1970-01-01 00:00:00.020250123,4,7,16,3,31,9,Restricted Area,Driving Layup Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,1,7,26,25,-186,174,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400644,1970-01-01 00:00:00.020250125,1,6,40,19,172,100,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,1,6,10,6,59,16,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,1,1,32,7,12,71,In The Paint (Non-RA),Turnaround Jump Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,2,11,18,20,40,203,Mid-Range,Jump Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,9,5,10,-102,37,Mid-Range,Driving Floating Bank Jump Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,8,57,7,6,78,In The Paint (Non-RA),Floating Jump shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,8,53,8,27,79,In The Paint (Non-RA),Driving Hook Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,8,20,6,50,47,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,2,7,54,3,-2,38,Restricted Area,Driving Finger Roll Layup Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,2,32,10,-44,93,In The Paint (Non-RA),Fadeaway Jump Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,2,1,17,9,-98,18,Mid-Range,Driving Floating Jump Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,3,11,18,19,120,149,Mid-Range,Jump Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,3,9,9,4,34,29,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,3,7,35,4,-36,28,In The Paint (Non-RA),Running Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,3,5,32,13,105,78,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,3,0,54,18,112,153,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,4,11,7,11,-65,90,In The Paint (Non-RA),Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,4,10,33,17,74,154,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,4,10,7,18,-34,186,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400644,1970-01-01 00:00:00.020250125,4,9,58,4,-38,29,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,4,8,52,4,37,28,In The Paint (Non-RA),Running Layup Shot,2PT Field Goal,1,1,0,0
22400644,1970-01-01 00:00:00.020250125,4,2,35,2,-5,20,Restricted Area,Alley Oop Dunk Shot,2PT Field Goal,1,1,1,0
22400644,1970-01-01 00:00:00.020250125,4,1,25,18,-47,184,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,1,0
22400644,1970-01-01 00:00:00.020250125,4,0,33,5,-34,41,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,1,1,0
22400648,1970-01-01 00:00:00.020250127,1,11,15,0,7,6,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,1,10,55,25,218,129,Above the Break 3,Running Jump Shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,1,9,23,2,-20,9,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,2,9,27,6,-69,11,In The Paint (Non-RA),Turnaround Hook Shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,2,7,33,25,-10,252,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,2,3,30,25,13,252,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,2,1,20,25,-163,190,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,2,0,34,26,34,264,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,3,11,24,1,7,8,Restricted Area,Running Finger Roll Layup Shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,3,9,15,26,-50,258,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400648,1970-01-01 00:00:00.020250127,3,7,29,26,-154,215,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,3,6,25,20,-123,158,Mid-Range,Pullup Jump shot,2PT Field Goal,1,0,0,0
22400648,1970-01-01 00:00:00.020250127,3,5,48,12,-32,123,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,3,4,55,25,74,249,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400648,1970-01-01 00:00:00.020250127,3,0,32,2,16,12,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,4,10,34,11,-78,91,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
22400648,1970-01-01 00:00:00.020250127,4,4,0,2,7,22,Restricted Area,Driving Floating Jump Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,1,10,13,1,-15,12,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,1,9,1,1,1,17,Restricted Area,Running Dunk Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,2,8,26,7,-21,69,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400660,1970-01-01 00:00:00.020250128,2,7,53,6,10,60,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400660,1970-01-01 00:00:00.020250128,2,2,55,1,1,11,Restricted Area,Driving Finger Roll Layup Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,2,0,14,8,-86,6,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,3,11,6,25,-109,236,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400660,1970-01-01 00:00:00.020250128,3,10,19,20,25,199,Mid-Range,Turnaround Jump Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,3,2,35,1,16,9,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,0,0,0
22400660,1970-01-01 00:00:00.020250128,3,2,19,25,-5,250,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400660,1970-01-01 00:00:00.020250128,3,0,36,25,15,250,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,0,0,1
22400660,1970-01-01 00:00:00.020250128,4,11,20,19,65,180,Mid-Range,Pullup Jump shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,4,9,40,1,12,8,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,4,8,54,10,-11,105,In The Paint (Non-RA),Driving Floating Jump Shot,2PT Field Goal,1,1,0,0
22400660,1970-01-01 00:00:00.020250128,4,7,13,25,-77,247,Above the Break 3,Jump Shot,3PT Field Goal,1,1,0,1
22400660,1970-01-01 00:00:00.020250128,4,6,34,1,12,8,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,1,10,34,17,-36,176,Mid-Range,Pullup Jump shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,1,9,40,6,64,13,In The Paint (Non-RA),Driving Finger Roll Layup Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,1,5,26,31,-107,293,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,1,0,1
22400674,1970-01-01 00:00:00.020250130,1,1,50,1,1,11,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,1,1,21,2,-1,21,Restricted Area,Driving Floating Jump Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,1,0,16,3,-33,1,Restricted Area,Driving Reverse Layup Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,2,11,6,25,-2,250,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,0,0,1
22400674,1970-01-01 00:00:00.020250130,2,9,30,5,20,48,In The Paint (Non-RA),Driving Floating Jump Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,2,6,59,1,-17,9,Restricted Area,Running Reverse Layup Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,2,2,4,10,66,79,In The Paint (Non-RA),Driving Floating Jump Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,2,1,53,12,120,-2,Mid-Range,Running Jump Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,2,0,7,8,-61,64,In The Paint (Non-RA),Driving Floating Jump Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,3,10,46,5,51,27,In The Paint (Non-RA),Driving Layup Shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,3,9,1,10,-66,76,In The Paint (Non-RA),Driving Floating Bank Jump Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,3,8,37,34,-158,309,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,0,0,1
22400674,1970-01-01 00:00:00.020250130,3,8,12,15,-159,5,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400674,1970-01-01 00:00:00.020250130,3,7,18,25,213,149,Above the Break 3,Step Back Jump shot,3PT Field Goal,1,0,0,1
22400674,1970-01-01 00:00:00.020250130,3,6,28,14,134,60,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400674,1970-01-01 00:00:00.020250130,3,5,0,1,2,11,Restricted Area,Driving Dunk Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,11,47,1,9,9,Restricted Area,Driving Finger Roll Layup Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,10,43,25,-6,255,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400692,1970-01-01 00:00:00.020250201,1,8,6,16,-123,105,Mid-Range,Fadeaway Jump Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,7,13,3,-33,6,Restricted Area,Driving Layup Shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,1,5,58,1,-10,-6,Restricted Area,Driving Layup Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,2,57,2,-13,16,Restricted Area,Driving Floating Bank Jump Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,2,19,13,12,137,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,1,52,13,-51,120,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,1,0,32,21,146,157,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,2,11,37,0,5,4,Restricted Area,Running Layup Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,2,9,29,19,-159,119,Mid-Range,Step Back Jump shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,3,10,0,19,-169,90,Mid-Range,Step Back Jump shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,3,8,31,7,-71,31,In The Paint (Non-RA),Driving Floating Bank Jump Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,3,7,29,25,-50,251,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,1,0,1
22400692,1970-01-01 00:00:00.020250201,3,5,58,15,-119,104,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,3,3,25,11,-119,-1,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,3,2,45,23,-237,37,Left Corner 3,Floating Jump shot,3PT Field Goal,1,1,0,1
22400692,1970-01-01 00:00:00.020250201,3,2,3,25,94,238,Above the Break 3,Running Pull-Up Jump Shot,3PT Field Goal,1,0,0,1
22400692,1970-01-01 00:00:00.020250201,3,1,5,5,59,-5,In The Paint (Non-RA),Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,3,0,58,23,235,-4,Right Corner 3,Jump Shot,3PT Field Goal,1,0,0,1
22400692,1970-01-01 00:00:00.020250201,3,0,6,28,-45,286,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400692,1970-01-01 00:00:00.020250201,4,8,33,1,-10,5,Restricted Area,Driving Dunk Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,4,7,30,17,-168,33,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,0,0,0
22400692,1970-01-01 00:00:00.020250201,4,6,22,0,-9,1,Restricted Area,Driving Dunk Shot,2PT Field Goal,1,1,0,0
22400692,1970-01-01 00:00:00.020250201,4,5,27,25,-191,176,Above the Break 3,Pullup Jump shot,3PT Field Goal,1,1,0,1
22400692,1970-01-01 00:00:00.020250201,4,3,56,25,62,252,Above the Break 3,Jump Shot,3PT Field Goal,1,0,0,1
22400715,1970-01-01 00:00:00.020250204,1,10,44,18,-186,8,Mid-Range,Jump Shot,2PT Field Goal,1,1,0,0
22400715,1970-01-01 00:00:00.020250204,1,7,50,15,6,156,Mid-Range,Turnaround Fadeaway shot,2PT Field Goal,1,1,0,0
